21	272.75	gene miRNA	56
22	1245.0	gene miRNA	56
23	400.75	gene miRNA	56
24	83.5	gene miRNA	56
25	13.25	gene miRNA	56
26	1.0	gene miRNA	56
28	0.75	gene miRNA	56
18	347.0	gene miRNA	57
19	239.5	gene miRNA	57
20	1223.25	gene miRNA	57
21	728.5	gene miRNA	57
22	543.25	gene miRNA	57
23	1759.75	gene miRNA	57
24	10996.5	gene miRNA	57
25	126.0	gene miRNA	57
26	11.0	gene miRNA	57
27	0.75	gene miRNA	57
18	2.0	gene	58
19	4.75	gene	58
20	3.75	gene	58
21	2.0	gene	58
22	1.0	gene	58
25	0.75	gene	58
26	0.75	gene	58
18	145.75	gene	59
19	2.75	gene	59
23	1.25	gene	59
24	1.5	gene	59
25	13.25	gene	59
26	5.0	gene	59
27	4.25	gene	59
18	2.0	gene miRNA	60
19	3.0	gene miRNA	60
20	58.5	gene miRNA	60
21	96.0	gene miRNA	60
22	75.75	gene miRNA	60
23	2.5	gene miRNA	60
18	1214.5	repeat	61
19	262.0	repeat	61
20	49.0	repeat	61
21	216.5	repeat	61
22	34.0	repeat	61
23	23.75	repeat	61
24	15.5	repeat	61
25	31.25	repeat	61
26	27.25	repeat	61
27	16.25	repeat	61
28	24.75	repeat	61
29	3.5	repeat	61
30	4.75	repeat	61
31	1.0	repeat	61
32	2.25	repeat	61
35	5.25	repeat	61
38	2.75	repeat	61
39	2.75	repeat	61
40	3.5	repeat	61
20	1.5	gene	62
21	6.5	gene	62
22	33.25	gene	62
23	42.25	gene	62
24	19.75	gene	62
25	1.75	gene	62
26	1.0	gene	62
19	4.0	ncrna gene	63
20	2.5	ncrna gene	63
21	6.25	ncrna gene	63
22	2.75	ncrna gene	63
23	5.75	ncrna gene	63
24	171.0	ncrna gene	63
25	765.25	ncrna gene	63
26	107.25	ncrna gene	63
27	13.5	ncrna gene	63
28	37.75	ncrna gene	63
29	6.5	ncrna gene	63
30	11.0	ncrna gene	63
31	6.0	ncrna gene	63
32	7.75	ncrna gene	63
