18	3.9	ncrna gene	102
19	7.9	ncrna gene	102
20	9.4	ncrna gene	102
21	19.4	ncrna gene	102
22	32.7	ncrna gene	102
23	32.1	ncrna gene	102
24	32.5	ncrna gene	102
25	34.7	ncrna gene	102
26	62.4	ncrna gene	102
27	69.7	ncrna gene	102
28	32.0	ncrna gene	102
18	19.4	ncrna gene	103
19	62.4	ncrna gene	103
20	39.0	ncrna gene	103
21	37.4	ncrna gene	103
22	38.5	ncrna gene	103
23	71.4	ncrna gene	103
24	166.6	ncrna gene	103
25	138.3	ncrna gene	103
26	128.4	ncrna gene	103
27	206.5	ncrna gene	103
28	111.3	ncrna gene	103
18	1.0		104
21	0.6		104
22	1.1		104
23	0.3		104
25	1.8		104
26	2.1		104
27	1.5		104
28	0.4		104
18	11.5	gene miRNA	105
19	42.7	gene miRNA	105
20	336.6	gene miRNA	105
21	67.0	gene miRNA	105
22	24.1	gene miRNA	105
23	1.0	gene miRNA	105
21	0.3	ncrna gene	106
22	1.2	ncrna gene	106
23	4.9	ncrna gene	106
24	7.6	ncrna gene	106
25	7.2	ncrna gene	106
26	3.8	ncrna gene	106
27	20.1	ncrna gene	106
28	15.8	ncrna gene	106
18	17.1	ncrna gene	107
19	11.6	ncrna gene	107
20	24.1	ncrna gene	107
21	23.4	ncrna gene	107
22	16.6	ncrna gene	107
23	48.7	ncrna gene	107
24	96.4	ncrna gene	107
25	117.5	ncrna gene	107
26	151.2	ncrna gene	107
27	110.8	ncrna gene	107
28	357.9	ncrna gene	107
19	3.3		108
20	2.1		108
21	4.6		108
22	1.0		108
25	0.3		108
18	4.0	gene	109
19	2.3	gene	109
22	0.7	gene	109
23	1.7	gene	109
25	0.8	gene	109
26	3.3	gene	109
27	3.5	gene	109
28	1.4	gene	109
20	0.7		110
21	0.9		110
22	1.3		110
23	0.7		110
24	0.3		110
25	0.6		110
26	1.0		110
27	0.9		110
28	1.1		110
18	0.6	gene miRNA	111
19	0.3	gene miRNA	111
20	28.9	gene miRNA	111
21	213.6	gene miRNA	111
22	16.5	gene miRNA	111
23	55.5	gene miRNA	111
24	31.2	gene miRNA	111
25	2.1	gene miRNA	111
20	0.7	gene	112
21	6.8	gene	112
22	15.1	gene	112
23	6.8	gene	112
24	1.0	gene	112
20	1.6	ncrna gene	113
21	4.2	ncrna gene	113
22	0.3	ncrna gene	113
24	10.1	ncrna gene	113
25	5.1	ncrna gene	113
26	1.8	ncrna gene	113
27	3.0	ncrna gene	113
28	15.2	ncrna gene	113
18	1.1	gene miRNA	114
19	3.6	gene miRNA	114
20	46.9	gene miRNA	114
21	241.2	gene miRNA	114
22	455.3	gene miRNA	114
23	58.4	gene miRNA	114
24	1.1	gene miRNA	114
25	0.3	gene miRNA	114
18	2.8	ncrna gene	115
19	6.4	ncrna gene	115
20	3.7	ncrna gene	115
21	9.3	ncrna gene	115
22	3.7	ncrna gene	115
23	0.3	ncrna gene	115
24	4.8	ncrna gene	115
25	2.7	ncrna gene	115
26	12.7	ncrna gene	115
27	8.6	ncrna gene	115
28	8.3	ncrna gene	115
19	0.3	gene miRNA	116
20	2.6	gene miRNA	116
21	2.1	gene miRNA	116
22	3.7	gene miRNA	116
23	1.4	gene miRNA	116
24	0.4	gene miRNA	116
18	2.0	ncrna gene	117
20	0.3	ncrna gene	117
21	0.3	ncrna gene	117
22	5.4	ncrna gene	117
23	6.9	ncrna gene	117
24	6.0	ncrna gene	117
25	0.5	ncrna gene	117
26	0.8	ncrna gene	117
28	2.0	ncrna gene	117
18	67.8	ncrna gene	118
19	212.9	ncrna gene	118
20	142.1	ncrna gene	118
21	22.2	ncrna gene	118
22	21.6	ncrna gene	118
23	39.7	ncrna gene	118
24	91.0	ncrna gene	118
25	63.2	ncrna gene	118
26	47.9	ncrna gene	118
27	72.4	ncrna gene	118
28	60.2	ncrna gene	118
19	14.9	gene miRNA	119
20	10.2	gene miRNA	119
21	5.4	gene miRNA	119
22	7.7	gene miRNA	119
23	5.8	gene miRNA	119
24	6.4	gene miRNA	119
25	7.9	gene miRNA	119
26	7.1	gene miRNA	119
27	1.9	gene miRNA	119
28	5.8	gene miRNA	119
19	15.2	gene miRNA	120
20	10.6	gene miRNA	120
21	42.1	gene miRNA	120
22	27.1	gene miRNA	120
23	2.9	gene miRNA	120
25	0.3	gene miRNA	120
18	1.1		121
20	1.4		121
21	2.8		121
22	5.2		121
23	3.0		121
24	3.1		121
25	1.9		121
26	3.3		121
27	2.9		121
28	3.7		121
18	1.3		122
19	1.4		122
20	1.2		122
21	0.3		122
22	0.5		122
23	1.1		122
24	1.0		122
27	0.3		122
19	2.7	ncrna gene	123
20	9.9	ncrna gene	123
21	22.4	ncrna gene	123
22	15.6	ncrna gene	123
23	2.1	ncrna gene	123
24	0.6	ncrna gene	123
28	2.6	ncrna gene	123
18	2.2	gene	124
19	0.7	gene	124
20	1.4	gene	124
21	0.9	gene	124
22	1.0	gene	124
23	1.7	gene	124
24	0.6	gene	124
25	0.6	gene	124
27	1.5	gene	124
28	1.8	gene	124
18	0.4	ncrna gene	125
20	0.3	ncrna gene	125
21	3.1	ncrna gene	125
22	2.4	ncrna gene	125
23	4.3	ncrna gene	125
24	1.9	ncrna gene	125
26	0.3	ncrna gene	125
27	2.9	ncrna gene	125
28	2.5	ncrna gene	125
18	17.6	gene	126
19	14.0	gene	126
20	11.8	gene	126
21	85.0	gene	126
22	20.8	gene	126
23	15.5	gene	126
24	13.8	gene	126
25	45.5	gene	126
26	24.4	gene	126
27	4.8	gene	126
28	6.0	gene	126
18	4.0	gene miRNA	127
19	3.0	gene miRNA	127
20	63.5	gene miRNA	127
21	12.2	gene miRNA	127
22	7.4	gene miRNA	127
18	2.1	repeat gene	128
